sim_id,tourism_final_nzd_bn,gdp_final_nzd_bn,gdp_change_nzd_bn,gdp_pct_change,employment_chg_k,scenario
1149,83.87731751496136,417.06271596629006,12.062715966290057,2.9784483867382856,247.98215514244683,base_case
1150,114.24992708718734,497.1531821842335,92.15318218423351,22.753872144255187,450.0317037988857,boom
1151,88.42737908132787,429.0609129372832,24.060912937283206,5.940966157353878,278.25080504746006,base_case
1152,70.68783594502264,382.28296727208044,-22.71703272791956,-5.6091438834369285,160.24096873298322,negative_shock
1153,94.10659264285172,444.0366054543216,39.0366054543216,9.638668013412742,316.03098110051576,base_case
1154,91.44287124390415,437.012556756461,32.01255675646098,7.904335001595304,298.3109460431392,base_case
1155,89.35907696384977,431.51773567449334,26.517735674493338,6.547589055430454,284.4487952530779,base_case
1156,84.09264880516342,417.63052965324323,12.63052965324323,3.1186492970970936,249.41461651503562,base_case
1157,84.65985997138782,419.1262261833325,14.126226183332506,3.487957082304322,253.18790968090607,base_case
1158,80.14627747534313,407.2242219922954,2.2242219922953836,0.5491906153815762,223.16193170292635,base_case
1159,98.06649522657598,454.4785940939191,49.47859409391913,12.216936813313364,342.37368069181446,boom
1160,63.21406454959255,362.5751501336515,-42.424849866348495,-10.475271571937899,110.52274700372725,negative_shock
1161,98.39726367127052,455.3508075559456,50.35080755594561,12.432298161961878,344.5740716329155,boom
1162,94.45998550349356,444.9684779330295,39.968477933029476,9.868759983464068,318.38187781293993,base_case
1163,102.70283376079087,466.7042974489922,61.70429744899218,15.235628999751155,373.216276091098,boom
1164,91.43320220057939,436.98706015940627,31.98706015940627,7.898039545532412,298.2466240811075,base_case
1165,93.60748822663652,442.7205017033069,37.72050170330692,9.313704124273315,312.7107585892129,base_case
1166,74.26308523800685,391.7106518455628,-13.28934815443722,-3.2813205319598073,184.02481596098977,base_case
1167,64.54472756150636,366.0840162635018,-38.91598373649822,-9.608884873209437,119.37479708298223,negative_shock
1168,89.12305938169774,430.8953736695021,25.895373669502078,6.3939194245684146,282.8787212087189,base_case
1169,75.7476850134123,395.6254385508845,-9.374561449115504,-2.3147065306458035,193.90090888750666,base_case
1170,94.84913027088649,445.99462571175945,40.994625711759454,10.122129805372705,320.9706090981719,boom
1171,93.50525762235858,442.4509266857606,37.45092668576058,9.247142391545822,312.03068375388756,base_case
1172,82.16263907892379,412.5412277803792,7.541227780379188,1.8620315507109106,236.5754960185917,base_case
1173,89.25459302511693,431.24221877017527,26.24221877017527,6.479560190166733,283.7537304245976,base_case
1174,73.75665045746626,390.3752184319134,-14.624781568086576,-3.6110571773053275,180.655829223488,base_case
1175,97.90921276829624,454.06385115319245,49.063851153192445,12.114531148936408,341.3273810766488,boom
1176,75.0910554414027,393.89395188261915,-11.106048117380851,-2.7422341030570005,189.53277224967462,base_case
1177,75.73418743186048,395.58984636389346,-9.410153636106543,-2.3234947249645788,193.81111810894308,base_case
1178,79.13793540973766,404.5652938567507,-0.43470614324928647,-0.10733485018500902,216.4540767600574,base_case
1179,82.67982054252717,413.9049994523777,8.904999452377695,2.1987652968833817,240.01597356616784,base_case
1180,80.63946804003622,408.5247313267544,3.52473132675442,0.8703040312973876,226.44281314187185,base_case
1181,92.50452872837054,439.8120739560774,34.81207395607743,8.595573816315415,305.37347437328043,base_case
1182,85.2859949985098,420.77730085040497,15.77730085040497,3.8956298396061655,257.3531856124043,base_case
1183,78.08248686052742,401.78214918904325,-3.2178508109567474,-0.7945310644337648,209.43285250565452,base_case
1184,73.46159157899068,389.59716862086054,-15.402831379139457,-3.803168241762829,178.6929911907105,base_case
1185,82.32882331197028,412.9794440841549,7.97944408415492,1.9702331071987458,237.68101344872935,base_case
1186,79.12902944425244,404.54180944306745,-0.45819055693254995,-0.1131334708475432,216.39483106691534,base_case
1187,77.39353293307754,399.96542543598775,-5.034574564012246,-1.2431048306203076,204.84968260201794,base_case
1188,79.3626453726314,405.1578384535256,0.157838453525585,0.038972457660638275,217.94892844454367,base_case
1189,79.97026884794657,406.7600994415791,1.7600994415790865,0.4345924547108856,221.9910588597304,base_case
1190,71.7351525999385,385.04466869818157,-19.955331301818433,-4.927242296745292,167.20809669486985,negative_shock
1191,79.36118661321001,405.1539918060427,0.15399180604271123,0.03802266815869413,217.93922425096787,base_case
1192,87.89257070270646,427.65066031216077,22.650660312160767,5.592755632632288,274.6930669064164,base_case
1193,95.0080508750835,446.4136883297248,41.41368832972478,10.225602056722167,322.02780625055544,boom
1194,90.69381334217265,435.0373429892261,30.03734298922609,7.416627898574343,293.3279428341957,base_case
1195,70.40315790559286,381.53229101406174,-23.46770898593826,-5.794496045910681,158.34718778398684,negative_shock
1196,71.46921281843008,384.3434039274921,-20.65659607250791,-5.100394091977262,165.43896939298978,negative_shock
1197,71.46560339533411,384.33388612896886,-20.666113871031143,-5.102744165686702,165.4149582093042,negative_shock
1198,90.56618895135587,434.7008063167024,29.700806316702426,7.333532423877143,292.4789393759725,base_case
1199,69.38132117467765,378.83777838145426,-26.162221618545743,-6.459807807048332,151.54956146244788,negative_shock
1200,79.32237935031745,405.0516597436522,0.05165974365218062,0.012755492259797685,217.68106434760531,base_case
1201,85.03610003313656,420.11834514774574,15.118345147745742,3.732924727838455,255.69079421185265,base_case
1202,97.55621041063596,453.13300840377985,48.133008403779854,11.884693433032064,338.97908213084,boom
1203,75.47855913314689,394.9157722586117,-10.084227741388304,-2.489932775651433,192.11058650805867,base_case
1204,99.32776651692988,457.80447906378106,52.80447906378106,13.038142978711372,350.76411202249494,boom
1205,94.46004851376132,444.9686440867381,39.968644086738095,9.868801009071134,318.3822969799573,base_case
1206,84.75514417918524,419.37748403483704,14.377484034837039,3.549996057984454,253.8217745825627,base_case
1207,92.05365241162053,438.62314436050656,33.62314436050656,8.302010953211497,302.3740825665743,base_case
1208,89.15921417838761,430.99071136236705,25.99071136236705,6.417459595646186,283.1192359506472,base_case
1209,88.04649681725532,428.0565528071082,23.056552807108176,5.692976001755105,275.71703891307186,base_case
1210,80.7818250607745,408.90011692321474,3.900116923214739,0.9629918328925282,227.3898233656672,base_case
1211,85.5520228950772,421.47879797439737,16.478797974397366,4.0688390060240405,259.12289908742343,base_case
1212,91.6330744749983,437.5141094932537,32.51410949325373,8.028175183519439,299.5762465074994,base_case
1213,89.12694305491462,430.9056146465849,25.905614646584922,6.396448060885166,282.9045568030801,base_case
1214,84.76965772081428,419.4157552381322,14.415755238132192,3.5594457378104174,253.9183238938289,base_case
1215,75.31075802327932,394.4732923627297,-10.526707637270306,-2.5991870709309395,190.9943130303989,base_case
1216,90.12342538138648,433.5332694720713,28.53326947207131,7.045251721499089,289.53351648561824,base_case
1217,64.96221603572577,367.18490443253904,-37.81509556746096,-9.337060633940977,122.152080924356,negative_shock
1218,79.20969935478048,404.75453040563696,-0.24546959436304405,-0.0606097763859368,216.93147639446244,base_case
1219,91.82280952524657,438.01442766960713,33.01442766960713,8.151710535705464,300.8384324640866,base_case
1220,102.03289375369027,464.9377120859813,59.937712085981275,14.79943508295834,368.7595936404288,boom
1221,77.00653824402465,398.9449472648115,-6.055052735188497,-1.4950747494292584,202.27525441303953,base_case
1222,87.44582651436184,426.4726268527837,21.47262685278372,5.301883173526845,271.7211635075573,base_case
1223,87.68327892244278,427.0987723942971,22.0987723942971,5.456487010937556,273.3007825312717,base_case
1224,101.2580348435523,462.89446284793,57.894462847930015,14.294929098254325,363.60495282191437,boom
1225,89.61640611474269,432.1962948090804,27.196294809080428,6.715134520760599,286.1606415358419,base_case
1226,69.00750094590497,377.8520403488724,-27.14795965112762,-6.703199913858672,149.06277453284417,negative_shock
1227,73.73063558909202,390.30661902718543,-14.693380972814566,-3.627995301929522,180.4827689403117,base_case
1228,87.68066283980528,427.0918739657112,22.091873965711216,5.454783695237337,273.28337940642996,base_case
1229,90.36451573728176,434.16900802981314,29.169008029813142,7.202224204892134,291.1373364497285,base_case
1230,99.75271541473418,458.9250398527055,53.92503985270548,13.314824654989007,353.5910252911501,boom
1231,95.57477175147672,447.90809199951286,42.90809199951286,10.59459061716367,325.79783783171206,boom
1232,70.97115685967987,383.0300648861406,-21.96993511385938,-5.424675336755403,162.12572159872872,negative_shock
1233,76.35789623778243,397.2345232538307,-7.765476746169327,-1.9174016657208213,197.96025394232944,base_case
1234,74.54296674490817,392.4486799797672,-12.551320020232822,-3.0990913630204497,185.8866886463848,base_case
1235,73.57565103454466,389.89793549932585,-15.102064500674146,-3.728904814981271,179.45175580920267,base_case
1236,95.10659482049884,446.6735418833848,41.673541883384814,10.28976342799625,322.6833561020309,boom
1237,77.88456098914163,401.26023238508265,-3.739767614917355,-0.923399411090705,208.11617825394646,base_case
1238,77.64652531856007,400.63254882078286,-4.3674511792171415,-1.078383007214109,206.532679157803,base_case
1239,93.49937404591329,442.43541210248407,37.435412102484065,9.243311630242978,311.99154408225576,base_case
1240,73.56061745935038,389.85829300356437,-15.14170699643563,-3.738693085539662,179.35174704718065,base_case
1241,96.9966702101819,451.65753967872746,46.65753967872746,11.520380167587026,335.2568189947723,boom
1242,67.73223023996067,374.48923989044346,-30.510760109556543,-7.533521014705319,140.57921404265682,negative_shock
1243,88.46975077747388,429.17264416310064,24.172644163100642,5.968554114345838,278.53267684585626,base_case
1244,73.03468549177323,388.4714468591128,-16.528553140887198,-4.081124232317826,175.85305799248286,base_case
1245,79.67652937334736,405.9855288070961,0.9855288070961024,0.2433404461965685,220.03699797720347,base_case
1246,89.69510118249937,432.4038082481445,27.403808248144514,6.766372406949263,286.6841494973134,base_case
1247,85.54550221631506,421.461603396471,16.46160339647099,4.064593431227405,259.079521181495,base_case
1248,86.88535069246721,424.9946909588435,19.994690958843478,4.936960730578637,267.99267628036125,base_case
1249,76.96195105359044,398.82737393411924,-6.172626065880763,-1.5241052014520404,201.97864434791921,base_case
1250,74.4081800551326,392.09325682133135,-12.906743178668648,-3.186850167572506,184.9900389933714,base_case
1251,93.773220320085,443.157525746302,38.157525746301985,9.421611295383206,313.81326822374143,base_case
1252,79.2221361247957,404.7873253061342,-0.21267469386577886,-0.05251227009031577,217.01421027224603,base_case
1253,75.55925678216543,395.128566365658,-9.871433634341997,-2.4373910208251846,192.6474163620447,base_case
1254,73.90145920521263,390.7570690625569,-14.242930937443077,-3.516773070973599,181.61914921922565,base_case
1255,69.04732817440538,377.9570619898737,-27.042938010126306,-6.677268644475632,149.32771961514308,negative_shock
1256,69.43322467972952,378.97464432667584,-26.025355673324157,-6.426013746499793,151.89484229004614,negative_shock
1257,72.18406160511181,386.2284106294853,-18.771589370514675,-4.6349603383986855,170.19440123572232,negative_shock
1258,87.90116886807868,427.6733330782806,22.67333307828062,5.598353846489043,274.75026500224016,base_case
1259,102.0658372371863,465.02458176854066,60.024581768540656,14.82088438729399,368.9787455692651,boom
1260,86.33388492003479,423.5405139408193,18.540513940819324,4.577904676745511,264.32412715044603,base_case
1261,103.32619175618454,468.34804927588215,63.34804927588215,15.641493648365962,377.36307820637785,boom
1262,67.93698887565962,375.0291742202969,-29.97082577970309,-7.400203896222986,141.94134230589017,negative_shock
1263,98.53824655706943,455.72256965381655,50.72256965381655,12.524091272547297,345.5119406156979,boom
1264,87.87257357494427,427.59792927231763,22.59792927231763,5.579735622794476,274.56003880327734,base_case
1265,109.37760568915118,484.305208374001,79.30520837400098,19.581532931852095,417.6192653140958,boom
1266,70.35296501566094,381.39993584234315,-23.600064157656846,-5.827176335223912,158.01328658486892,negative_shock
1267,85.28765683097195,420.78168298742065,15.781682987420652,3.89671184874584,257.364240721058,base_case
1268,79.30493631788816,405.0056636761693,0.005663676169319842,0.001398438560325887,217.56502700741052,base_case
1269,80.25559642633036,407.5124884887979,2.512488488797885,0.6203675280982432,223.88916077601738,base_case
1270,90.40450846276192,434.2744660748789,29.274466074878887,7.228263228365157,291.40338247760076,base_case
1271,86.49817373657878,423.97373216265544,18.973732162655438,4.684872138927268,265.41703558668286,base_case
1272,83.12904691990607,415.08957827218956,10.089578272189556,2.4912538943677913,243.0043893813494,base_case
1273,85.05482914086049,420.1677325066386,15.167732506638572,3.745119137441623,255.8153869885569,base_case
1274,90.20564511940665,433.75007722231396,28.750077222313962,7.098784499336781,290.080471824379,base_case
1275,75.04506529284109,393.77267904858843,-11.22732095141157,-2.772178012694215,189.22682920130336,base_case
1276,93.36446305094162,442.0796611598621,37.0796611598621,9.155471891323975,311.094067506264,base_case
1277,85.84668379681352,422.2557983483739,17.2557983483739,4.2606909502157775,261.08308963545477,base_case
1278,77.11770314490175,399.23808140322484,-5.7619185967751605,-1.4226959498210272,203.0147634102906,base_case
1279,96.99175494728604,451.64457847116387,46.64457847116387,11.517179869423178,335.2241208939629,boom
1280,73.40521612945581,389.44851046800227,-15.551489531997731,-3.8398739585179587,178.31796137620816,base_case
1281,92.7968292434934,440.58285015416027,35.58285015416027,8.785888926953152,307.31796277860417,base_case
1282,81.34441032410405,410.3836152680067,5.383615268006679,1.3292877204954763,231.1323433577737,base_case
1283,83.03027200936774,414.8291156795092,9.829115679509187,2.426942143088688,242.34730306660938,base_case
1284,77.11140674989863,399.2214782460252,-5.778521753974815,-1.4267954948085961,202.9728775207849,base_case
1285,77.23794646392992,399.5551547010479,-5.444845298952089,-1.3444062466548368,203.8146653179887,base_case
1286,83.46658193042994,415.9796346992954,10.979634699295389,2.711020913406269,245.24979395779573,base_case
1287,77.31690824716138,399.76337145033216,-5.2366285496678415,-1.2929947036216893,204.33994756695336,base_case
1288,73.58035490737139,389.91033928592924,-15.08966071407076,-3.72584215162241,179.48304766706286,base_case
1289,77.65076934127919,400.6437400145262,-4.356259985473798,-1.0756197494997033,206.56091192696454,base_case
1290,74.0670691004183,391.19377087725564,-13.806229122744355,-3.4089454624060136,182.72084594698865,base_case
1291,90.14941908937706,433.6018130783343,28.601813078334317,7.062176068724522,289.70643600229374,base_case
1292,66.39353304357634,370.9591881730198,-34.04081182698019,-8.405138722711158,131.67371767185978,negative_shock
1293,84.24817813762971,418.04064972271465,13.040649722714647,3.219913511781394,250.44925370526198,base_case
1294,92.26813722486007,439.1887259463816,34.18872594638162,8.441660727501635,303.8009128692408,base_case
1295,82.83095557211523,414.30353204974267,9.303532049742671,2.2971684073438694,241.02137826943607,base_case
1296,85.83947566908756,422.2367910151792,17.23679101517922,4.255997781525734,261.0351385711833,base_case
1297,89.52603188299473,431.957984224092,26.957984224092,6.65629240101037,285.5594395649864,base_case
1298,67.93769333256438,375.03103182432653,-29.968968175673467,-7.39974522856135,141.9460286071879,negative_shock
1299,78.15869691041159,401.98310980822225,-3.0168901917777475,-0.7449111584636413,209.93982923235177,base_case
1300,70.68488920432111,382.27519692109865,-22.724803078901346,-5.611062488617616,160.22136595149234,negative_shock
1301,74.89688662421067,393.3819421701538,-11.61805782984618,-2.8686562542830076,188.24109127693788,base_case
1302,100.67844463302508,461.36612363604587,56.36612363604587,13.917561391616266,359.74930979051015,boom
1303,112.99608106097249,493.8468771212371,88.84687712123713,21.937500523762253,441.6906680021774,boom
1304,85.37377882648612,421.0087807201968,16.008780720196796,3.9527853630115546,257.93715528349134,base_case
1305,90.5871052451681,434.75596113370915,29.75596113370915,7.347150897212136,292.6180821030496,base_case
1306,112.54845619557129,492.66652137750447,87.66652137750447,21.646054661112213,438.7129060220407,boom
1307,102.1402011592343,465.22067427657674,60.220674276576744,14.869302290512776,369.47344118803926,boom
1308,85.4284369494519,421.15291040192596,16.152910401925965,3.988372938747152,258.30076082253413,base_case
1309,89.66670931224833,432.32894085422515,27.328940854225152,6.747886630672877,286.4952765407078,base_case
1310,62.59620396176765,360.94589458947723,-44.054105410522766,-10.877556891487103,106.41251562549293,negative_shock
1311,101.35591521102052,463.1525665925382,58.15256659253822,14.358658417910672,364.25608831365577,boom
1312,71.41055159973101,384.18871835978183,-20.81128164021817,-5.138588059313128,165.04873381795304,negative_shock
1313,86.95153798617095,425.1692222646844,20.16922226468438,4.980054880168982,268.4329780195921,base_case
1314,86.63277180840669,424.328657948637,19.328657948636987,4.772508135465923,266.31243048510885,base_case
1315,85.536493928901,421.4378491669537,16.437849166953697,4.0587281893712825,259.01959480599373,base_case
1316,83.07452287828428,414.94580215367097,9.945802153670968,2.4557536181903625,242.64167579974523,base_case
1317,95.02254211464816,446.45190072402204,41.45190072402204,10.235037215807912,322.1242072004491,boom
1318,90.71907130867726,435.1039464961872,30.103946496187177,7.433073208935105,293.4959679332607,base_case
1319,73.04927614120827,388.5099213903478,-16.490078609652187,-4.071624348062269,175.950120252673,base_case
1320,102.11850438695262,465.1634613919436,60.1634613919436,14.855175652331754,369.3291064368093,boom
1321,81.88710678305911,411.81466821422055,6.814668214220546,1.6826341269680363,234.7425558529683,base_case
1322,108.47270707985108,481.9190534627322,76.91905346273222,18.992358879686968,411.59955353549,boom
1323,91.4053583229357,436.91363778400927,31.913637784009268,7.879910563952906,298.0613965688855,base_case
1324,69.46698471533922,379.06366720056116,-25.936332799438844,-6.4040327899849,152.11942621792184,negative_shock
1325,86.5198958458807,424.0310118592548,19.031011859254818,4.699015273890079,265.5615388889059,base_case
1326,93.88167005836723,443.4435001891494,38.443500189149404,9.49222226892578,314.53471498055455,base_case
1327,76.71597544348316,398.1787532996331,-6.821246700366885,-1.6842584445350335,200.34232591158323,base_case
1328,81.80742296726712,411.6045475151206,6.604547515120601,1.6307524728692842,234.21247038310742,base_case
1329,103.77152922258395,469.5223733069941,64.5223733069941,15.931450199257801,380.32562358371297,boom
1330,70.71252623264027,382.3480738491643,-22.65192615083572,-5.593068185391536,160.40521742743528,negative_shock
1331,92.13780797297723,438.84505674270946,33.84505674270946,8.356804134002335,302.9339157000631,base_case
1332,87.49284116172404,426.59660121914027,21.59660121914027,5.332494128182782,272.03392189129727,base_case
1333,88.17117742944755,428.3853269394417,23.38532693944171,5.774154799862151,276.54645929460816,base_case
1334,64.39572480124667,365.69110631256126,-39.30889368743874,-9.7058996759108,118.38357700400145,negative_shock
1335,83.52815968264657,416.14201096373705,11.14201096373705,2.751113818206679,245.65943136524544,base_case
1336,67.6606864209037,374.30058379852426,-30.699416201475742,-7.58010276579648,140.1032787656684,negative_shock
1337,85.82968299491418,422.21096841214603,17.21096841214603,4.249621830159514,260.96999417217586,base_case
1338,97.41158749433858,452.75164779778675,47.751647797786745,11.79053032044117,338.0169983528961,boom
1339,83.78401850371269,416.8166929404842,11.816692940484188,2.9177019606133796,247.36149648392558,base_case
1340,71.423061451615,384.2217059721015,-20.778294027898482,-5.130442969851477,165.13195386267486,negative_shock
1341,81.16547144009105,409.91176583369844,4.911765833698439,1.212781687332948,229.94197739116365,base_case
1342,76.0250756692582,396.35689848350466,-8.643101516495335,-2.1340991398753917,195.74621153369188,base_case
1343,81.40340950152218,410.53919200943403,5.539192009434032,1.3677017307244526,231.5248271560488,base_case
1344,102.91059544241475,467.25215060279874,62.252150602798736,15.370901383407096,374.59838169846716,boom
1345,79.86051693094393,406.47069124370427,1.470691243704266,0.3631336404208064,221.26094954061412,base_case
1346,92.65085338708587,440.1979219388734,35.19792193887338,8.690844923178611,306.34687875529227,base_case
1347,71.16520741797214,383.54176275808413,-21.458237241915867,-5.298330183189103,163.4166158706301,negative_shock
1348,96.46738249490286,450.2618446601838,45.26184466018378,11.175764113625625,331.7358062965641,boom
1349,82.74291334245254,414.0713707926144,9.071370792614402,2.2398446401517043,240.43568961717352,base_case
1350,103.11253388874826,467.78464828877196,62.78464828877196,15.502382293523942,375.94174904532105,boom
1351,78.28214540783095,402.30863493930156,-2.6913650606984447,-0.6645345828885049,210.76105314222306,base_case
1352,86.99315312228924,425.27895849414836,20.278958494148355,5.00715024546873,268.7098169079327,base_case
1353,98.88087892029482,456.6260674466822,51.626067446682214,12.747177147328943,347.791254619987,boom
1354,90.47382159857312,434.45724000969494,29.457240009694942,7.273392594986405,291.8644784454435,base_case
1355,76.20336814897031,396.8270433944758,-8.172956605524178,-2.0180139766726364,196.932277385854,base_case
1356,63.932083669465364,364.46851678452356,-40.53148321547644,-10.007773633450972,115.29926904579962,negative_shock
1357,72.61467210416376,387.36390066847594,-17.636099331524065,-4.354592427536806,173.0589775169692,base_case
1358,76.58999308464489,397.8465465516223,-7.153453448377718,-1.7662848020685722,199.50424584205825,base_case
1359,91.45331834598846,437.04010504053474,32.04010504053474,7.911137047045615,298.38044393254125,base_case
1360,98.03760382439941,454.40240946893624,49.40240946893624,12.198125794799072,342.1814846687514,boom
1361,72.03128167832482,385.82554055222,-19.17445944778001,-4.7344344315506195,169.17805408327666,negative_shock
1362,95.07413992244723,446.58796056677687,41.58796056677687,10.268632238710339,322.4674544197133,boom
1363,71.86281998250392,385.3813187369665,-19.618681263033523,-4.8441188303786475,168.0573861497042,negative_shock
1364,66.33926773204216,370.81609430780884,-34.18390569219116,-8.440470541281767,131.31272525607443,negative_shock
1365,110.40636515941084,487.01797579042227,82.01797579042227,20.251352047017846,424.46294419350556,boom
1366,106.98232050020705,477.98900735573557,72.98900735573557,18.02197712487298,401.68496470094817,boom
1367,106.55797888517313,476.8700479293839,71.87004792938387,17.74569084676145,398.8620912962161,boom
1368,94.32978650446339,444.62515219710156,39.625152197101556,9.7839881968152,317.51574713269633,base_case
1369,94.07183778472766,443.94495930242033,38.94495930242033,9.616039333930946,315.79977925462606,base_case
1370,70.78946011713329,382.55094317003545,-22.449056829964547,-5.542976995052975,160.91700936290383,negative_shock
1371,71.07268074061572,383.2977763232192,-21.702223676780818,-5.358573747353288,162.80109505559815,negative_shock
1372,97.91961948588872,454.0912929461605,49.09129294616048,12.121306900286537,341.39661031385197,boom
1373,90.44045133481112,434.36924493715566,29.369244937155656,7.251665416581643,291.6424874204173,base_case
1374,73.41452049055997,389.47304542331847,-15.526954576681533,-3.833815944859638,178.37985734063494,base_case
1375,80.7157648728794,408.7259207865811,3.7259207865811277,0.9199804411311426,226.95036718009902,base_case
1376,73.75550952616926,390.3722098751649,-14.627790124835087,-3.611800030823478,180.64823933717747,base_case
1377,71.91367665510126,385.5154242575648,-19.484575742435197,-4.811006356156839,168.39570307041606,negative_shock
1378,80.32262479355572,407.68923764721774,2.6892376472177375,0.6640092956093179,224.33505763953374,base_case
1379,81.60400570005285,411.06815028098674,6.0681502809867425,1.4983087113547513,232.85926538661766,base_case
1380,89.55448370558878,432.0330097081844,27.03300970818441,6.674817211897385,285.74871134619144,base_case
1381,84.97187245265624,419.94898146984093,14.94898146984093,3.6911065357631925,255.26352919149002,base_case
1382,105.20192514005853,473.29422819599716,68.29422819599716,16.862772394073374,389.8411329059688,boom
1383,95.3914120875645,447.424585275029,42.42458527502902,10.475206240747905,324.57806324345484,boom
1384,105.71274922533316,474.64123590199324,69.64123590199324,17.19536688938105,393.2393188809716,boom
1385,78.12971458755592,401.90668543171057,-3.093314568289429,-0.7637813748862788,209.74702837215312,base_case
1386,108.80271792445112,482.78926918582124,77.78926918582124,19.207226959462034,413.79490464763614,boom
1387,76.06108214109241,396.4518450540062,-8.548154945993815,-2.1106555422206954,195.98573956520704,base_case
1388,82.52769761549003,413.5038618379139,8.503861837913917,2.099718972324424,239.00399701291647,base_case
1389,87.68322037922272,427.0986180198836,22.098618019883588,5.4564488937984175,273.30039308066614,base_case
1390,68.58109386549891,376.7276344334985,-28.27236556650149,-6.980831004074442,146.22616090782537,negative_shock
1391,77.51435244024648,400.2840181020006,-4.715981897999427,-1.1644399748146734,205.65341752095298,base_case
1392,88.63666940482287,429.61279701374883,24.612797013748832,6.077233830555267,279.64307973165427,base_case
1393,72.65541429156914,387.4713349926908,-17.5286650073092,-4.3280654339035065,173.3300092357604,base_case
1394,93.8001020316008,443.2284109563106,38.2284109563106,9.439113816372988,313.99209506000534,base_case
1395,97.69312195503804,453.4940346565852,48.4940346565852,11.973835717675357,339.88986708287104,boom
1396,82.69040229456195,413.9329027990379,8.93290279903789,2.2056550121081213,240.08636719558376,base_case
1397,86.55812975065957,424.13183201604085,19.131832016040846,4.723909139763172,265.815884607392,base_case
1398,82.24012568827412,412.7455545983879,7.745554598387912,1.9124826168859042,237.09096487907675,base_case
1399,74.44504348579838,392.1904631328731,-12.809536867126894,-3.162848609167134,185.23526782398062,base_case
1400,98.79849046241127,456.40881479385433,51.40881479385433,12.693534517001071,347.24317689586894,boom
1401,81.2928090752376,410.2475463513956,5.247546351395613,1.2956904571347192,230.78907324728874,base_case
1402,82.25056613848976,412.77308534194515,7.773085341945148,1.919280331344481,237.1604185178503,base_case
1403,89.1975024663741,431.09167492390213,26.091674923902133,6.4423888700992915,283.3739434458363,base_case
1404,71.24773601818929,383.759384956532,-21.240615043467983,-5.2445963070291315,163.96562587207464,negative_shock
1405,84.57623207535465,418.9057052180136,13.905705218013622,3.4335074612379315,252.63158676738072,base_case
1406,73.5829616496571,389.9172130846549,-15.082786915345082,-3.7241449173691556,179.50038865651715,base_case
1407,86.36002777767341,423.60945084436617,18.609450844366165,4.5949261344113985,264.498038864351,base_case
1408,78.31272680230454,402.3892759568329,-2.6107240431671244,-0.6446232205350925,210.96449160331343,base_case
1409,79.09687092847776,404.4570096659806,-0.5429903340194073,-0.13407168741219933,216.18090102635415,base_case
1410,85.46813885282315,421.2576015692483,16.257601569248322,4.014222609690943,258.56487219689217,base_case
1411,71.34048031216123,384.00394523132843,-20.99605476867157,-5.18421105399298,164.58259435128716,negative_shock
1412,71.20814079040696,383.6549750853436,-21.345024914656392,-5.270376522137381,163.7022241421922,negative_shock
1413,82.95927878972435,414.6419114800798,9.641911480079784,2.3807188839703173,241.8750305754195,base_case
1414,79.33045471065687,405.0729539091378,0.07295390913782285,0.01801331089822786,217.73478455587184,base_case
1415,96.99353655870486,451.64927645698606,46.64927645698606,11.518339865922483,335.23597281541856,boom
1416,98.70115650407676,456.1521518922584,51.152151892258416,12.630160961051462,346.5956763146737,boom
1417,77.45794049959746,400.13526372460353,-4.864736275396467,-1.2011694507151771,205.27814495440367,base_case
1418,80.10832927570826,407.1241552201709,2.1241552201709055,0.5244827704125692,222.9094865980592,base_case
1419,85.17972727072357,420.49708021799336,15.497080217993357,3.82643955999836,256.6462543760581,base_case
1420,73.8350977675573,390.58207855118616,-14.417921448813843,-3.5599806046453937,181.17768901164726,base_case
1421,100.83744978598651,461.78540920324264,56.78540920324264,14.021088692158676,360.8070693917557,boom
1422,104.21724528366636,470.6976956660435,65.6976956660435,16.221653250874937,383.29068750936847,boom
1423,89.34617896200606,431.48372453763375,26.483724537633748,6.539191243860184,284.3629930948901,base_case
1424,86.36040150018125,423.61043632471547,18.610436324715465,4.595169462892708,264.50052500120574,base_case
1425,110.73961944107229,487.8967442322291,82.89674423222908,20.468331909192365,426.679871818292,boom
1426,88.18032539351844,428.4094494866216,23.40944948662161,5.7801109843510154,276.6073148495862,base_case
1427,82.41128816247468,413.19689817902895,8.196898179028949,2.0239254763034444,238.22959936410192,base_case
1428,80.06455618478878,407.00872861347113,2.008728613471135,0.4959823736965765,222.61829221640608,base_case
1429,83.80705324479436,416.87743395610397,11.877433956103971,2.932699742247894,247.51473188597106,base_case
1430,70.62220436658237,382.10990134887084,-22.890098651129165,-5.65187621015535,159.8043638120286,negative_shock
1431,93.1527864677523,441.521484681982,36.521484681981974,9.01765053876098,309.68591856230074,base_case
1432,67.61426326606222,374.1781691569466,-30.82183084305342,-7.610328603223067,139.7944552034182,negative_shock
1433,74.78068745001615,393.07553300194434,-11.924466998055664,-2.94431283902609,187.46809247864817,base_case
1434,82.30606714813028,412.91943765741235,7.919437657412345,1.9554167055339122,237.52963124292674,base_case
1435,94.76896247577184,445.78322879273185,40.78322879273185,10.069933035242432,320.4373040233749,base_case
1436,75.6542950245197,395.3791756233376,-9.620824376662426,-2.3755121917685007,193.27964501289927,base_case
1437,106.68386583309439,477.20200308541985,72.20200308541985,17.827655082819717,399.699536657924,boom
